-24.5,-27.5
-60.5,-50.5
38.5,49.5
94.5,-56.5
25.5,-77.5
-15.5,57.5
-62.5,50.5
-17.5,-53.5
30.5,-51.5
-95.5,-51.5
-34.5,96.5
-25.5,-25.5
16.5,-1.5
-9.5,-41.5
13.5,38.5
-31.5,18.5
-78.5,30.5
-49.5,-0.5
-15.5,39.5
-61.5,3.5
-22.5,-27.5
-99.5,-52.5
-24.5,-31.5
65.5,30.5
-28.5,29.5
-7.5,39.5
10.5,31.5
-10.5,31.5
89.5,-78.5
22.5,-25.5
-48.5,15.5
-80.5,71.5
-90.5,-88.5
-39.5,23.5
6.5,-7.5
-20.5,-17.5
79.5,11.5
-44.5,50.5
25.5,-98.5
8.5,29.5
-62.5,98.5
60.5,-39.5
45.5,-0.5
-24.5,17.5
-8.5,-3.5
49.5,-1.5
-5.5,-7.5
33.5,8.5
-32.5,-54.5
72.5,-40.5
51.5,18.5
-7.5,-16.5
20.5,-0.5
59.5,-93.5
-23.5,-91.5
2.5,-30.5
82.5,-16.5
-60.5,5.5
94.5,36.5
55.5,-74.5
-32.5,57.5
-79.5,38.5
-8.5,-34.5
87.5,-22.5
-74.5,-90.5
51.5,99.5
11.5,-34.5
5.5,-22.5
68.5,33.5
49.5,-77.5
97.5,-58.5
-7.5,-37.5
12.5,-14.5
-14.5,30.5
-4.5,57.5
-26.5,39.5
-41.5,-2.5
8.5,64.5
80.5,-50.5
58.5,56.5
61.5,28.5
-34.5,25.5
-43.5,-34.5
-13.5,87.5
73.5,-48.5
-37.5,-46.5
26.5,-84.5
56.5,3.5
36.5,56.5
-18.5,60.5
-61.5,-17.5
0.5,-17.5
-27.5,-2.5
24.5,50.5
15.5,-99.5
87.5,-33.5
-62.5,1.5
-38.5,-34.5
39.5,-46.5
30.5,57.5
1.5,-99.5
-10.5,-12.5
-47.5,58.5
-59.5,-1.5
-95.5,30.5
46.5,-1.5
-73.5,-68.5
71.5,-18.5
63.5,-67.5
-9.5,-22.5
-4.5,43.5
8.5,-80.5
-11.5,-93.5
69.5,-29.5
-29.5,52.5
-38.5,-58.5
20.5,-1.5
41.5,-36.5
98.5,5.5
-51.5,-74.5
-5.5,7.5
47.5,-63.5
-34.5,-77.5
19.5,47.5
-70.5,33.5
14.5,-76.5
-38.5,21.5
97.5,81.5
-3.5,-32.5
-10.5,25.5
-29.5,22.5
-46.5,-39.5
-30.5,41.5
83.5,-4.5
69.5,-83.5
50.5,22.5
26.5,-2.5
-31.5,49.5
-26.5,37.5
-23.5,-21.5
-21.5,42.5
41.5,13.5
42.5,-11.5
46.5,78.5
64.5,-67.5
22.5,-41.5
-76.5,24.5
65.5,17.5
71.5,-67.5
44.5,40.5
22.5,29.5
5.5,-28.5
23.5,13.5
-90.5,-51.5
-47.5,14.5
9.5,53.5
87.5,1.5
-43.5,-79.5
-11.5,20.5
54.5,-5.5
-25.5,55.5
66.5,-34.5
-11.5,-5.5
51.5,58.5
-60.5,22.5
-3.5,-93.5
-27.5,91.5
50.5,54.5
-78.5,48.5
-80.5,-33.5
82.5,-50.5
-83.5,36.5
-71.5,-57.5
11.5,91.5
-34.5,14.5
88.5,67.5
-83.5,-51.5
79.5,-2.5
80.5,-1.5
39.5,9.5
-3.5,-35.5
-74.5,4.5
16.5,43.5
-33.5,-17.5
14.5,-29.5
-50.5,7.5
74.5,13.5
36.5,7.5
70.5,55.5
69.5,16.5
26.5,42.5
-16.5,-77.5
73.5,9.5
-15.5,-84.5
-7.5,31.5
13.5,-16.5
-0.5,-30.5
22.5,73.5
-81.5,10.5
-19.5,28.5
-53.5,58.5
-67.5,22.5
4.5,38.5
