-81.5,-37.5
-47.5,-23.5
25.5,75.5
8.5,-43.5
-10.5,-71.5
-38.5,19.5
-14.5,20.5
-22.5,7.5
-7.5,18.5
-85.5,-13.5
-17.5,55.5
-57.5,1.5
4.5,1.5
15.5,-60.5
33.5,34.5
14.5,20.5
-58.5,49.5
-18.5,-2.5
-28.5,15.5
-20.5,-24.5
6.5,35.5
-96.5,2.5
-24.5,2.5
21.5,7.5
-22.5,23.5
2.5,2.5
-8.5,41.5
16.5,30.5
70.5,-35.5
72.5,-18.5
1.5,6.5
-17.5,8.5
-31.5,-37.5
-13.5,5.5
22.5,-5.5
-9.5,34.5
28.5,14.5
-8.5,5.5
38.5,-79.5
-3.5,-66.5
-53.5,53.5
7.5,-4.5
34.5,-26.5
8.5,-28.5
-22.5,-39.5
-14.5,-15.5
22.5,34.5
-30.5,27.5
-7.5,-23.5
45.5,-13.5
-6.5,27.5
44.5,-24.5
-13.5,-31.5
3.5,-64.5
-13.5,-59.5
3.5,1.5
5.5,-45.5
16.5,-24.5
25.5,-25.5
-10.5,-64.5
-48.5,47.5
-43.5,-10.5
15.5,-20.5
55.5,-31.5
-12.5,-11.5
21.5,-3.5
-20.5,-20.5
-20.5,-42.5
29.5,-49.5
38.5,4.5
30.5,-0.5
-8.5,-41.5
34.5,-21.5
42.5,10.5
-20.5,-3.5
-46.5,5.5
-4.5,5.5
0.5,-11.5
56.5,-81.5
35.5,9.5
-8.5,10.5
-39.5,24.5
-26.5,-4.5
3.5,24.5
29.5,-37.5
-17.5,-23.5
6.5,-25.5
35.5,3.5
7.5,28.5
-16.5,24.5
-48.5,-32.5
28.5,-19.5
-41.5,18.5
-18.5,-22.5
24.5,-14.5
17.5,-9.5
-70.5,-3.5
-35.5,-5.5
57.5,-34.5
6.5,53.5
20.5,-48.5
10.5,32.5
-3.5,-34.5
-56.5,-35.5
-21.5,11.5
32.5,2.5
-62.5,-98.5
15.5,46.5
15.5,13.5
-19.5,-10.5
-10.5,35.5
54.5,-44.5
22.5,-13.5
0.5,0.5
11.5,-2.5
-22.5,-18.5
-17.5,-13.5
29.5,15.5
54.5,17.5
30.5,-17.5
-0.5,-3.5
40.5,15.5
-28.5,-1.5
12.5,59.5
-17.5,19.5
-12.5,-20.5
-26.5,22.5
29.5,24.5
-43.5,7.5
22.5,37.5
0.5,25.5
-30.5,-23.5
-66.5,27.5
15.5,-53.5
-20.5,-43.5
60.5,-17.5
40.5,39.5
2.5,5.5
-37.5,-29.5
-8.5,-3.5
12.5,9.5
17.5,25.5
-41.5,11.5
9.5,31.5
-15.5,-45.5
-49.5,-27.5
-3.5,21.5
-24.5,23.5
41.5,38.5
24.5,-6.5
-8.5,47.5
9.5,-29.5
-19.5,24.5
-27.5,24.5
14.5,-24.5
16.5,22.5
73.5,12.5
15.5,-53.5
-44.5,12.5
14.5,-43.5
-14.5,2.5
23.5,-8.5
19.5,4.5
9.5,29.5
6.5,25.5
13.5,0.5
36.5,10.5
24.5,20.5
-2.5,31.5
-64.5,45.5
62.5,-78.5
-27.5,11.5
-44.5,-59.5
-16.5,19.5
0.5,11.5
66.5,-21.5
-21.5,-57.5
74.5,-29.5
21.5,7.5
12.5,6.5
-27.5,-18.5
-26.5,-37.5
49.5,43.5
-17.5,2.5
-4.5,-72.5
-52.5,-22.5
56.5,-12.5
49.5,-49.5
26.5,47.5
-5.5,18.5
-8.5,10.5
-52.5,-34.5
20.5,39.5
-16.5,-40.5
19.5,10.5
48.5,29.5
29.5,-66.5
27.5,27.5
-64.5,-15.5
29.5,10.5
-34.5,29.5
-5.5,-31.5
3.5,-22.5
-15.5,54.5
-65.5,-36.5
-25.5,-13.5
34.5,4.5
17.5,11.5
27.5,56.5
31.5,-24.5
-17.5,8.5
37.5,34.5
42.5,17.5
17.5,6.5
0.5,-11.5
-22.5,-15.5
14.5,7.5
10.5,-4.5
19.5,0.5
11.5,16.5
6.5,-25.5
33.5,-7.5
-8.5,21.5
-17.5,57.5
-18.5,-3.5
-9.5,54.5
60.5,54.5
-10.5,15.5
44.5,-46.5
-15.5,40.5
-8.5,-11.5
-87.5,31.5
-17.5,19.5
29.5,78.5
-29.5,17.5
30.5,0.5
-21.5,12.5
37.5,-1.5
13.5,-14.5
-43.5,-34.5
-12.5,6.5
-19.5,-9.5
0.5,31.5
-3.5,-8.5
53.5,85.5
-10.5,14.5
21.5,-37.5
-3.5,-30.5
7.5,-12.5
0.5,-12.5
35.5,-15.5
60.5,35.5
-9.5,24.5
10.5,36.5
97.5,40.5
-10.5,14.5
6.5,57.5
-17.5,5.5
37.5,-0.5
-28.5,-53.5
79.5,-29.5
14.5,-51.5
-40.5,-29.5
24.5,52.5
-31.5,4.5
-21.5,7.5
-19.5,32.5
3.5,43.5
-10.5,-42.5
3.5,-11.5
56.5,-10.5
-38.5,-52.5
-15.5,-0.5
27.5,0.5
-5.5,-1.5
16.5,-32.5
-16.5,26.5
-28.5,-26.5
42.5,-6.5
7.5,-17.5
10.5,6.5
-0.5,-10.5
39.5,65.5
4.5,-39.5
-39.5,-6.5
19.5,-21.5
-26.5,29.5
-9.5,38.5
18.5,25.5
47.5,10.5
20.5,-47.5
2.5,38.5
6.5,19.5
38.5,2.5
-56.5,7.5
-11.5,20.5
26.5,-43.5
25.5,25.5
-7.5,-8.5
-41.5,16.5
-60.5,-25.5
-64.5,25.5
-40.5,-7.5
-46.5,-1.5
27.5,-2.5
14.5,48.5
-4.5,-53.5
-57.5,-29.5
-57.5,-18.5
-11.5,-22.5
-31.5,59.5
-0.5,49.5
22.5,66.5
36.5,-8.5
29.5,26.5
36.5,-13.5
7.5,18.5
26.5,11.5
-13.5,48.5
51.5,-4.5
4.5,56.5
39.5,-17.5
31.5,27.5
-56.5,2.5
11.5,-66.5
-42.5,-0.5
16.5,23.5
45.5,0.5
-5.5,23.5
12.5,6.5
-8.5,-41.5
58.5,-1.5
38.5,-22.5
69.5,2.5
44.5,49.5
12.5,-28.5
-3.5,34.5
-72.5,34.5
60.5,-13.5
-0.5,32.5
-40.5,-7.5
-21.5,48.5
16.5,46.5
-22.5,8.5
97.5,43.5
48.5,-11.5
5.5,31.5
37.5,20.5
-23.5,30.5
31.5,17.5
-2.5,27.5
-7.5,24.5
-46.5,-20.5
7.5,63.5
11.5,37.5
28.5,-58.5
21.5,11.5
-0.5,27.5
22.5,52.5
-0.5,-41.5
-54.5,88.5
-26.5,0.5
23.5,13.5
-4.5,-13.5
-97.5,62.5
16.5,-17.5
28.5,-38.5
29.5,-37.5
40.5,3.5
-63.5,55.5
2.5,-36.5
48.5,4.5
27.5,34.5
24.5,34.5
44.5,0.5
16.5,-48.5
48.5,-22.5
51.5,9.5
-2.5,12.5
11.5,23.5
-40.5,-17.5
4.5,4.5
3.5,-3.5
-22.5,-51.5
-46.5,-47.5
-50.5,62.5
-21.5,51.5
36.5,64.5
3.5,42.5
-41.5,2.5
-46.5,22.5
17.5,-27.5
-14.5,-13.5
22.5,-19.5
16.5,-29.5
-7.5,-3.5
-31.5,7.5
0.5,-13.5
25.5,35.5
20.5,30.5
