6.5,-9.5
-75.5,-52.5
29.5,67.5
45.5,-3.5
12.5,-94.5
-42.5,-2.5
-52.5,50.5
-50.5,-47.5
-16.5,-23.5
-99.5,-36.5
20.5,92.5
-31.5,-45.5
-28.5,-27.5
45.5,-65.5
12.5,47.5
21.5,21.5
-60.5,14.5
-27.5,-5.5
-37.5,26.5
-52.5,-11.5
-13.5,-3.5
-84.5,-13.5
-29.5,-23.5
68.5,48.5
-38.5,-1.5
-17.5,2.5
12.5,11.5
-22.5,58.5
65.5,-72.5
44.5,8.5
-34.5,45.5
-29.5,42.5
-55.5,-71.5
-27.5,1.5
30.5,10.5
-23.5,12.5
41.5,49.5
-30.5,38.5
42.5,-96.5
-14.5,-11.5
-65.5,38.5
17.5,4.5
59.5,-12.5
-37.5,-0.5
13.5,-20.5
28.5,-44.5
20.5,67.5
31.5,52.5
-19.5,-65.5
46.5,-33.5
18.5,41.5
-1.5,-2.5
-4.5,-8.5
46.5,-76.5
-17.5,-74.5
-20.5,-14.5
11.5,-78.5
-25.5,-0.5
92.5,35.5
30.5,-74.5
-57.5,90.5
-64.5,1.5
-8.5,-71.5
97.5,-20.5
-44.5,-66.5
57.5,48.5
-10.5,-23.5
8.5,27.5
49.5,-15.5
35.5,-17.5
64.5,-34.5
-43.5,-45.5
18.5,-29.5
13.5,9.5
-33.5,50.5
-51.5,56.5
-50.5,-4.5
52.5,-7.5
92.5,-61.5
50.5,46.5
18.5,37.5
-12.5,30.5
-32.5,-4.5
9.5,85.5
72.5,-32.5
-15.5,-46.5
6.5,-41.5
22.5,18.5
34.5,24.5
-38.5,78.5
-96.5,-40.5
16.5,-36.5
-21.5,-2.5
-18.5,41.5
9.5,-32.5
45.5,-28.5
-68.5,3.5
-31.5,4.5
57.5,-77.5
39.5,96.5
59.5,-78.5
-16.5,6.5
-1.5,32.5
-92.5,-35.5
-74.5,50.5
5.5,-25.5
-79.5,-78.5
84.5,-13.5
75.5,-64.5
0.5,-30.5
-19.5,18.5
58.5,-63.5
23.5,-85.5
-7.5,-19.5
26.5,-4.5
-21.5,-31.5
-6.5,-26.5
51.5,-0.5
88.5,14.5
-44.5,-74.5
23.5,16.5
39.5,-11.5
-20.5,-36.5
-20.5,14.5
-41.5,32.5
13.5,-30.5
-24.5,30.5
49.5,35.5
-20.5,-41.5
0.5,29.5
-8.5,11.5
-51.5,-46.5
-22.5,33.5
15.5,-9.5
27.5,-83.5
89.5,29.5
77.5,25.5
6.5,39.5
11.5,24.5
-1.5,-28.5
24.5,17.5
16.5,31.5
-17.5,-35.5
-7.5,64.5
-2.5,-98.5
-16.5,-43.5
-29.5,-8.5
41.5,-0.5
85.5,-21.5
32.5,8.5
5.5,82.5
14.5,-30.5
16.5,13.5
-20.5,6.5
-1.5,-5.5
5.5,55.5
63.5,-7.5
15.5,-66.5
-27.5,21.5
43.5,-16.5
19.5,-18.5
82.5,14.5
-9.5,21.5
75.5,37.5
-33.5,36.5
-30.5,-34.5
3.5,39.5
16.5,21.5
-69.5,55.5
-80.5,35.5
96.5,-66.5
-66.5,17.5
-67.5,-20.5
23.5,58.5
-29.5,-26.5
92.5,73.5
-35.5,-46.5
69.5,-20.5
45.5,23.5
45.5,27.5
-8.5,-42.5
-56.5,-2.5
36.5,11.5
-76.5,-3.5
42.5,-63.5
-55.5,7.5
47.5,-45.5
67.5,-15.5
50.5,85.5
16.5,48.5
-2.5,40.5
-24.5,-39.5
57.5,9.5
11.5,-51.5
-0.5,-8.5
31.5,-18.5
65.5,-54.5
58.5,97.5
-89.5,10.5
12.5,28.5
-33.5,50.5
-68.5,-52.5
-32.5,35.5
-9.5,80.5
-52.5,-46.5
5.5,5.5
47.5,21.5
4.5,-28.5
22.5,71.5
9.5,27.5
-49.5,-6.5
10.5,69.5
53.5,0.5
-21.5,43.5
-0.5,-2.5
10.5,-30.5
-12.5,35.5
40.5,-33.5
12.5,14.5
17.5,28.5
33.5,-32.5
8.5,-33.5
33.5,35.5
-5.5,13.5
-15.5,6.5
8.5,24.5
47.5,53.5
7.5,-25.5
86.5,-31.5
-14.5,62.5
24.5,-7.5
-85.5,-11.5
-21.5,-34.5
92.5,98.5
-27.5,70.5
-36.5,-27.5
-51.5,6.5
31.5,14.5
-2.5,-26.5
-5.5,-57.5
-39.5,-36.5
-35.5,-66.5
-35.5,30.5
40.5,-82.5
64.5,83.5
-17.5,71.5
46.5,-39.5
-18.5,-50.5
34.5,-6.5
18.5,13.5
36.5,1.5
98.5,96.5
-25.5,8.5
7.5,32.5
99.5,35.5
-53.5,34.5
61.5,66.5
-7.5,-5.5
72.5,-75.5
-50.5,-56.5
64.5,-8.5
23.5,11.5
-54.5,26.5
71.5,51.5
-23.5,-8.5
-60.5,38.5
-14.5,47.5
-3.5,45.5
-11.5,23.5
-1.5,-76.5
42.5,32.5
-76.5,-20.5
-17.5,11.5
82.5,3.5
-6.5,-23.5
12.5,-29.5
-35.5,6.5
-52.5,-52.5
54.5,-57.5
-32.5,16.5
0.5,-17.5
15.5,11.5
48.5,82.5
11.5,25.5
-55.5,15.5
5.5,-52.5
-63.5,49.5
27.5,63.5
-18.5,0.5
44.5,3.5
17.5,-26.5
-11.5,52.5
-1.5,53.5
52.5,23.5
-65.5,38.5
-26.5,-21.5
38.5,-91.5
81.5,-32.5
35.5,26.5
-53.5,68.5
-82.5,-19.5
-95.5,27.5
-72.5,-37.5
-61.5,46.5
20.5,15.5
21.5,77.5
-35.5,-95.5
-42.5,-35.5
-7.5,-56.5
-35.5,-55.5
-83.5,37.5
-3.5,25.5
7.5,46.5
-5.5,-33.5
70.5,26.5
33.5,-39.5
-12.5,11.5
-2.5,27.5
-34.5,18.5
20.5,-32.5
53.5,43.5
54.5,-8.5
-2.5,63.5
-85.5,3.5
