-1.5,1.5
-74.5,-46.5
30.5,64.5
42.5,-6.5
18.5,-92.5
-44.5,6.5
-42.5,37.5
-47.5,-48.5
-6.5,-18.5
-81.5,-25.5
7.5,86.5
-26.5,-38.5
-32.5,-29.5
41.5,-68.5
16.5,51.5
9.5,25.5
-64.5,23.5
-20.5,-8.5
-40.5,30.5
-43.5,-9.5
-17.5,-4.5
-74.5,-12.5
-16.5,-12.5
75.5,33.5
-26.5,14.5
-27.5,1.5
5.5,7.5
-22.5,59.5
80.5,-80.5
39.5,4.5
-22.5,44.5
-36.5,36.5
-58.5,-68.5
-15.5,5.5
36.5,19.5
-27.5,7.5
38.5,38.5
-37.5,40.5
43.5,-97.5
-18.5,-4.5
-78.5,38.5
32.5,19.5
57.5,-14.5
-36.5,3.5
-2.5,-32.5
23.5,-46.5
17.5,67.5
28.5,48.5
-22.5,-57.5
48.5,-38.5
10.5,44.5
7.5,5.5
-3.5,3.5
54.5,-80.5
-10.5,-72.5
-22.5,-11.5
9.5,-83.5
-21.5,-3.5
97.5,38.5
30.5,-63.5
-63.5,90.5
-51.5,5.5
-3.5,-59.5
84.5,-17.5
-48.5,-61.5
42.5,42.5
-20.5,-35.5
0.5,18.5
49.5,-15.5
35.5,-14.5
66.5,-35.5
-35.5,-49.5
15.5,-33.5
24.5,1.5
-30.5,53.5
-48.5,48.5
-56.5,-2.5
64.5,10.5
81.5,-74.5
36.5,49.5
25.5,44.5
-5.5,18.5
-40.5,-3.5
9.5,82.5
60.5,-43.5
-12.5,-37.5
-0.5,-41.5
26.5,33.5
39.5,26.5
-41.5,72.5
-97.5,-54.5
14.5,-50.5
-22.5,7.5
-17.5,34.5
1.5,-33.5
43.5,-27.5
-74.5,20.5
-42.5,2.5
46.5,-82.5
55.5,89.5
54.5,-60.5
-17.5,7.5
-3.5,38.5
-99.5,-37.5
-77.5,41.5
16.5,-30.5
-81.5,-88.5
67.5,-13.5
63.5,-72.5
2.5,-38.5
-18.5,21.5
61.5,-63.5
29.5,-73.5
-18.5,-3.5
20.5,-1.5
-9.5,-36.5
-15.5,-25.5
43.5,-1.5
96.5,12.5
