-20.5,-12.5
-71.5,-27.5
31.5,76.5
44.5,-13.5
1.5,-90.5
-46.5,2.5
-47.5,36.5
-39.5,-26.5
12.5,-9.5
-91.5,-20.5
13.5,86.5
-40.5,-20.5
-6.5,-25.5
39.5,-73.5
29.5,41.5
14.5,33.5
-91.5,32.5
-19.5,7.5
-29.5,33.5
-55.5,-9.5
-28.5,-1.5
-95.5,8.5
2.5,3.5
65.5,24.5
-20.5,-1.5
-31.5,-0.5
-30.5,19.5
2.5,67.5
75.5,-73.5
26.5,-0.5
-33.5,30.5
-6.5,8.5
-49.5,-60.5
-23.5,10.5
60.5,4.5
-14.5,36.5
36.5,40.5
-14.5,49.5
55.5,-84.5
-28.5,-11.5
-61.5,53.5
31.5,5.5
74.5,-23.5
-16.5,-6.5
-0.5,-37.5
14.5,-23.5
4.5,59.5
21.5,33.5
-16.5,-47.5
56.5,-22.5
1.5,69.5
24.5,7.5
-6.5,-11.5
48.5,-67.5
-12.5,-64.5
-34.5,-6.5
19.5,-79.5
-36.5,-4.5
74.5,18.5
7.5,-68.5
-72.5,74.5
-47.5,0.5
20.5,-47.5
71.5,-27.5
-50.5,-68.5
49.5,24.5
-8.5,-57.5
2.5,27.5
58.5,0.5
36.5,-2.5
59.5,-42.5
-32.5,-45.5
33.5,-34.5
23.5,11.5
-17.5,34.5
-56.5,45.5
-43.5,0.5
57.5,12.5
80.5,-75.5
39.5,54.5
14.5,13.5
-13.5,37.5
-56.5,-25.5
14.5,85.5
48.5,-54.5
-9.5,-37.5
-8.5,-19.5
22.5,21.5
32.5,17.5
-22.5,53.5
-88.5,-28.5
13.5,-52.5
-31.5,15.5
2.5,23.5
5.5,-14.5
52.5,-36.5
-91.5,10.5
-16.5,8.5
22.5,-66.5
42.5,81.5
52.5,-65.5
-44.5,5.5
15.5,16.5
-98.5,-34.5
-59.5,37.5
28.5,-24.5
-67.5,-97.5
74.5,11.5
57.5,-38.5
-16.5,-39.5
-27.5,40.5
68.5,-53.5
24.5,-73.5
-34.5,-7.5
5.5,-17.5
-11.5,-44.5
6.5,-15.5
64.5,24.5
88.5,5.5
-19.5,-56.5
1.5,-25.5
47.5,-5.5
-38.5,-40.5
-2.5,24.5
-29.5,20.5
-11.5,-33.5
-17.5,13.5
38.5,27.5
-30.5,-46.5
-6.5,30.5
-17.5,14.5
-22.5,-40.5
-40.5,16.5
-9.5,-17.5
20.5,-61.5
87.5,-1.5
65.5,37.5
-25.5,13.5
-9.5,12.5
28.5,-8.5
21.5,-2.5
43.5,29.5
-27.5,-18.5
-6.5,51.5
-17.5,-84.5
-25.5,-26.5
-18.5,16.5
32.5,-13.5
52.5,-22.5
27.5,7.5
8.5,48.5
32.5,-30.5
23.5,8.5
-30.5,1.5
1.5,-34.5
8.5,58.5
53.5,-20.5
-13.5,-77.5
-29.5,29.5
40.5,-13.5
20.5,7.5
18.5,18.5
14.5,30.5
75.5,15.5
-18.5,55.5
7.5,-16.5
10.5,26.5
10.5,26.5
-28.5,28.5
-72.5,47.5
75.5,-82.5
-59.5,-10.5
-79.5,-10.5
1.5,57.5
-32.5,5.5
95.5,63.5
-47.5,-54.5
81.5,-5.5
32.5,24.5
38.5,5.5
-27.5,-54.5
-50.5,-11.5
37.5,18.5
-63.5,3.5
26.5,-74.5
-80.5,-34.5
36.5,-16.5
66.5,-17.5
31.5,63.5
-8.5,28.5
-1.5,49.5
-40.5,-23.5
59.5,10.5
-5.5,-35.5
-0.5,8.5
34.5,-1.5
48.5,-57.5
32.5,59.5
-95.5,1.5
16.5,-6.5
-47.5,76.5
-53.5,-53.5
-24.5,31.5
-22.5,77.5
-52.5,-39.5
-18.5,-17.5
58.5,3.5
31.5,-0.5
34.5,74.5
-1.5,16.5
-51.5,0.5
13.5,71.5
50.5,2.5
-8.5,25.5
10.5,-17.5
1.5,-36.5
-13.5,34.5
42.5,-27.5
3.5,5.5
4.5,35.5
31.5,-22.5
14.5,-46.5
24.5,28.5
5.5,28.5
-18.5,19.5
-17.5,36.5
43.5,50.5
-20.5,-21.5
84.5,-28.5
-29.5,88.5
3.5,-14.5
-86.5,5.5
-3.5,-17.5
73.5,81.5
-17.5,60.5
-8.5,-44.5
-70.5,0.5
49.5,9.5
13.5,-46.5
-27.5,-66.5
-37.5,-16.5
-50.5,-69.5
-20.5,36.5
55.5,-70.5
54.5,77.5
-12.5,49.5
30.5,-41.5
-10.5,-50.5
41.5,0.5
13.5,14.5
47.5,21.5
77.5,98.5
-21.5,15.5
18.5,29.5
91.5,47.5
-37.5,23.5
49.5,66.5
-1.5,4.5
49.5,-53.5
-68.5,-76.5
68.5,9.5
37.5,-27.5
-68.5,2.5
29.5,51.5
-13.5,-12.5
-58.5,17.5
-36.5,38.5
-5.5,35.5
6.5,12.5
10.5,-57.5
53.5,9.5
-59.5,-47.5
-37.5,15.5
