-26.5,-26.5
-63.5,-52.5
35.5,49.5
93.5,-56.5
21.5,-83.5
-10.5,56.5
-58.5,49.5
-8.5,-52.5
30.5,-51.5
-89.5,-52.5
-36.5,95.5
-24.5,-27.5
21.5,-2.5
-11.5,-43.5
14.5,37.5
-36.5,14.5
-83.5,36.5
-47.5,0.5
-8.5,32.5
-62.5,2.5
-21.5,-26.5
-97.5,-49.5
-27.5,-29.5
61.5,30.5
-29.5,28.5
-9.5,34.5
8.5,38.5
-10.5,32.5
90.5,-72.5
22.5,-19.5
-40.5,14.5
-80.5,73.5
-85.5,-86.5
-38.5,24.5
11.5,-8.5
-20.5,-18.5
81.5,12.5
-45.5,47.5
22.5,-91.5
9.5,31.5
-57.5,98.5
57.5,-30.5
47.5,1.5
-30.5,16.5
-9.5,-5.5
50.5,-4.5
-11.5,-17.5
38.5,7.5
-30.5,-47.5
70.5,-43.5
54.5,17.5
-9.5,-22.5
23.5,3.5
60.5,-97.5
-21.5,-89.5
-1.5,-24.5
90.5,-12.5
-56.5,10.5
89.5,39.5
59.5,-79.5
-29.5,59.5
-82.5,39.5
-11.5,-32.5
80.5,-19.5
-75.5,-93.5
53.5,97.5
10.5,-34.5
4.5,-22.5
68.5,27.5
49.5,-78.5
99.5,-47.5
-7.5,-30.5
15.5,-17.5
-7.5,29.5
-2.5,57.5
-25.5,43.5
-46.5,2.5
11.5,61.5
80.5,-46.5
59.5,57.5
61.5,28.5
-37.5,30.5
-41.5,-37.5
-16.5,85.5
75.5,-50.5
-42.5,-42.5
15.5,-81.5
60.5,4.5
39.5,60.5
-21.5,59.5
-61.5,-17.5
2.5,-17.5
-27.5,-1.5
23.5,50.5
13.5,-94.5
89.5,-32.5
-65.5,0.5
-33.5,-32.5
41.5,-45.5
28.5,52.5
2.5,-98.5
-3.5,-13.5
-48.5,56.5
-52.5,-5.5
-92.5,30.5
40.5,-2.5
-70.5,-70.5
73.5,-19.5
71.5,-71.5
-11.5,-20.5
-7.5,38.5
5.5,-88.5
-15.5,-93.5
63.5,-27.5
-31.5,54.5
-43.5,-59.5
21.5,-1.5
44.5,-27.5
93.5,2.5
-53.5,-70.5
-5.5,5.5
53.5,-63.5
-33.5,-72.5
15.5,44.5
-74.5,34.5
8.5,-75.5
-35.5,19.5
96.5,85.5
-5.5,-34.5
-8.5,18.5
-25.5,14.5
-51.5,-41.5
-25.5,40.5
81.5,-2.5
69.5,-83.5
53.5,22.5
31.5,-3.5
-31.5,48.5
-24.5,38.5
-34.5,-25.5
-10.5,42.5
35.5,13.5
42.5,-12.5
54.5,82.5
72.5,-64.5
20.5,-42.5
-75.5,20.5
65.5,18.5
71.5,-67.5
45.5,38.5
26.5,30.5
8.5,-29.5
24.5,13.5
-96.5,-54.5
-44.5,12.5
10.5,50.5
80.5,-0.5
-40.5,-74.5
-11.5,19.5
57.5,-5.5
-21.5,56.5
61.5,-33.5
-11.5,-3.5
53.5,59.5
-55.5,27.5
-7.5,-88.5
-32.5,86.5
49.5,57.5
-77.5,48.5
-85.5,-32.5
78.5,-49.5
-81.5,33.5
-67.5,-55.5
12.5,92.5
-34.5,16.5
89.5,62.5
-83.5,-52.5
79.5,-6.5
81.5,3.5
39.5,14.5
-0.5,-40.5
-72.5,10.5
16.5,49.5
-30.5,-24.5
10.5,-30.5
-50.5,10.5
75.5,13.5
36.5,8.5
72.5,59.5
66.5,19.5
